1049,Salamel,NULL,Servicios,Barrio Nuevo,PUENTE (EL) BARRIO NUEVO,7,NULL,NULL,,
1050,Language Campus Academia Idiomas,NULL,Servicios,La Milagrosa,CALVO SOTELO,61,NULL,NULL,,
1051,Prosegur,NULL,Servicios,Camino La Villa,VILLA (LA),167,Camino La Villa,NULL,,
1052,Autoescuela Meta,NULL,Servicios,La Milagrosa,CALVO SOTELO,24,NULL,NULL,,
1053,Guiller Academia de Peluquería,NULL,Servicios,La Milagrosa,CALVO SOTELO,15,NULL,www.guillerpeluquero.com,,
1054,Cerrajería Franchy,NULL,Servicios,Camino La Villa,MARCEROL,4,NULL,NULL,,
1055,Central Canario de Consignaciones SL,B-35288547,Servicios,Camino La Villa,TIMANFAYA,11,NULL,NULL,,
1056,Colegio Nuryana,NULL,Servicios,Los Baldíos,SAN FRANCISCO DE PAULA,72,NULL,NULL,,
1057,El y Ella Peluqueros,NULL,Servicios,Gracia,MENCEYES (LOS),116,local 3,NULL,,
1058,Autoescuela Velox,NULL,Servicios,Gracia,HORNERA (LA),82,NULL,www.grupovelox.com,,
1059,Sputnik Idiomas,NULL,Servicios,Gracia,SATURNO,11,NULL,www.aularusocanaria.blogspot.com,,
1060,CLS Consultoría Luis F.,NULL,Servicios,San Benito,ALFREDO TORRES EDWARD,10,NULL,NULL,,
1061,Peluquería Nely,NULL,Servicios,San Benito,BALTASAR NUNEZ,19,NULL,NULL,,
1062,Aluminios Jordán,NULL,Servicios,San Benito,CANDELARIA LAS GAVIAS,25,camino Las Gavias,NULL,,
1063,Óptica Candilas,NULL,Servicios,San Benito,CANDILAS,27,NULL,NULL,,
1064,Agencia de Seguros Grupama,NULL,Servicios,San Benito,CRUZ DE CANDELARIA,16,NULL,NULL,,
1065,Aluminios Polco,NULL,Servicios,San Benito,CRUZ DE CANDELARIA,27,NULL,NULL,,
1066,Centro Infantil Dum-Dum ,NULL,Servicios,San Benito,HIGUERA (LA),24,NULL,NULL,,
1067,Cerrajería La Estrella,NULL,Servicios,San Benito,JUANA BLANCA,48,NULL,www.cerrajerialaestrella.com,,
1068,Administración de Loterias Juana Blanca,NULL,Servicios,San Benito,JUANA BLANCA,42,NULL,www.juanablanca.es,,
1069,Psicólogo en Casa ,NULL,Servicios,San Benito,JUANA BLANCA,36,NULL,NULL,,
1070,Farmacia San Benito,NULL,Servicios,San Benito,LUCAS VEGA,96,NULL,NULL,,
1071,Gimnasio Body Perfect,NULL,Servicios,San Benito,LUCAS VEGA,1,NULL,NULL,,
1072,OM Psicología ,NULL,Servicios,San Benito,LUCAS VEGA,41,NULL,NULL,,
1073,Psicomold Proyecto ,NULL,Servicios,San Benito,MANUEL HERNANDEZ MARTIN,20,NULL,NULL,,
1074,Farmacia Hernández Cruz,NULL,Servicios,San Benito,MARQUES DE CELADA,71,NULL,NULL,,
1075,Grupo de Juego Zoe,NULL,Servicios,San Lázaro,SANTA ANA,14,NULL,NULL,,
1076,El Taller del Arte ,NULL,Servicios,San Lázaro,ARZOBISPO ELIAS YANES,28,NULL,NULL,,
1077,Taller de Chapa y Pintura Eugenio,NULL,Servicios,Las Mercedes,MERCEDES (DE LAS),19,camino viejo de Las Mercedes Las Canteras,NULL,,
1078,Autoescuela Salamanca,NULL,Servicios,San Benito,MARQUES DE CELADA,16,NULL,NULL,,
1079,Salón de Belleza Iman Campomar,NULL,Servicios,San Benito,MAYA,42,NULL,NULL,,
1080,Consulta Psicología y Terapia Biogestalt,NULL,Servicios,San Benito,MAYA,47,NULL,NULL,,
1081,Laboratorios García López,NULL,Servicios,San Benito,SAN ANTONIO,30,NULL,NULL,,
1082,Parque Infantil Ari,NULL,Servicios,San Benito,SAN ANTONIO,26,NULL,NULL,,
1083,Clínica Veterinaria La Concepción,NULL,Servicios,San Benito,SAN ANTONIO,4,NULL,NULL,,
1084,Tais Pérez Dominguez Psicóloga,NULL,Servicios,San Benito,SAN ANTONIO,S/N,NULL,NULL,,
1085,Asesoría Villacruz,NULL,Servicios,San Benito,SAN JUAN,32,NULL,NULL,,
1086,Psicóloga Ana C Cejas Padrón,NULL,Servicios,San Benito,SAN JUAN,20,NULL,NULL,,
1087,Sonia de Pablos Peluquería,NULL,Servicios,Centro,SEIS DE DICIEMBRE,30,local 1,soniadepablospeluquería,,
1088,Agencia de Viajes Viajar y Vivir,NULL,Servicios,Centro,SEIS DE DICIEMBRE,36,NULL,NULL,,
1089,Mutua TinerfeNa Aseguradora,NULL,Servicios,Centro,SEIS DE DICIEMBRE,30,NULL,NULL,,
1090,Centro Infantil Cuentacuentos ,NULL,Servicios,San Benito,DON QUIJOTE,30,NULL,NULL,,
1091,Carpintería Armando Díaz Rodríguez,NULL,Servicios,San Bartolomé de Geneto,SAN BARTOLOME DE GENETO,212,NULL,NULL,,
1092,Peluquería Celeste,NULL,Servicios,San Bartolomé de Geneto,CTRA.GENERAL SAN MIGUEL DE GENETO,220,NULL,NULL,,
1093,Clinica Dental Guajara,NULL,Servicios,San Bartolomé de Geneto,RECTOR GUMERSINDO TRUJILLO,36,NULL,NULL,,
1094,Aluminios Anchieta SL ,NULL,Servicios,San Bartolomé de Geneto,CTRA.GENERAL SAN MIGUEL DE GENETO,102,San Bartolomé de Geneto,NULL,,
1095,CI La Casa de Alicia,NULL,Servicios,San Bartolomé de Geneto,SANSOFE,1,San Bartolomé de Geneto,NULL,,
1096,Farmacia Rosario Hernández Padilla,NULL,Servicios,San Bartolomé de Geneto,SAN BARTOLOME DE GENETO,91,NULL,NULL,,
1097,Fockcaribe,NULL,Servicios,Centro,SOTA (LA),14,NULL,NULL,,
1098,Clínica Veterinaria Miguel Morales,NULL,Servicios,Centro,CABRERA PINTO,49,NULL,NULL,,
1099,Autoescuela Catedral,NULL,Servicios,La Milagrosa,CATEDRAL,1,NULL,NULL,,
1100,Gabinete Empresarial De Tenerife,NULL,Servicios,La Milagrosa,CALVO SOTELO,12,NULL,NULL,,
1101,Laboratorio Tomás González Martín,NULL,Servicios,La Milagrosa,SAN CRISTOBAL,37,NULL,NULL,,
1102,Clinica Dental Candido,NULL,Servicios,La Milagrosa,SAN CRISTOBAL,35,Plaza San Cristobal,www.clinicadentalcandido.com,,
1103,Óptica y Ortopedia Kripton,NULL,Servicios,La Milagrosa,CALVO SOTELO,2,NULL,NULL,,
1104,Peluquería Felo,NULL,Servicios,La Milagrosa,CALVO SOTELO,10,NULL,NULL,,
1105,Correduría de Seguros Ricardo Retuerto,NULL,Servicios,La Milagrosa,CALVO SOTELO,22,NULL,NULL,,
1106,ICSE,NULL,Servicios,La Milagrosa,MARIA DEL CRISTO OSSUNA,14,NULL,NULL,,
1107,Centro Formación de Fisioterapia La Laguna  ,NULL,Servicios,La Milagrosa,MARIA DEL CRISTO OSSUNA,29,NULL,NULL,,
1108,Foto Visión,NULL,Servicios,La Milagrosa,DELGADO BARRETO,36,NULL,NULL,,
1109,Centro Infantil Arrullito,NULL,Servicios,La Milagrosa,MARIA DEL CRISTO OSSUNA,NULL,NULL,NULL,,
1110,Autoservicio en Fotocopias Asun,NULL,Servicios,La Milagrosa,DELGADO BARRETO,36,NULL,NULL,,
1111,Autoescuela Salamanca Calvo Sotelo,NULL,Servicios,La Milagrosa,CALVO SOTELO,30,NULL,NULL,,
1112,Ingrid´s Beauty Shop,NULL,Servicios,La Milagrosa,BARCELONA,3,Edificio Gaudí Local 3,NULL,,
1113,Clínica Dental Cruz de Piedra,NULL,Servicios,La Milagrosa,CALVO SOTELO,73,NULL,NULL,,
1114,Clínica Veterinaria San Cristobal,NULL,Servicios,La Milagrosa,CALVO SOTELO,2,NULL,NULL,,
1115,Centro Infantil Aguere,NULL,Servicios,Centro,JUAN DE VERA,32,NULL,NULL,,
1116,Psicóloga Clotilde Acosta López,NULL,Servicios,Centro,NAVA Y GRIMON,24,NULL,NULL,,
1117,Psicóloga Guacimara González González,NULL,Servicios,Centro,NAVA Y GRIMON,24,NULL,NULL,,
1118,L9 Peluquería,NULL,Servicios,La Milagrosa,SAN CRISTOBAL,22,Plaza de San Cristóbal,NULL,,
1119,Belle Chantal Peluquería,NULL,Servicios,Guajara,UNION (LA) GUAJARA,24,Avenida Unión,NULL,,
1120,Imprenta Arko,NULL,Servicios,Las Chumberas,FATIMA TACO,13,NULL,NULL,,
1121,Asesoría Cayetano Méndez Rodríguez,NULL,Servicios,La Higuerita,MENCEYES (LOS),191,NULL,NULL,,
1122,Autoescuela Teide,NULL,Servicios,La Higuerita,MENCEYES (LOS),204,NULL,NULL,,
1123,Movistar,NULL,Servicios,Barrio Nuevo,OBISPO PEREZ CACERES,16,NULL,NULL,,
1124,CB Farmacia Mendez Delgado,NULL,Servicios,La Higuerita,MENCEYES (LOS),246,NULL,NULL,,
1125,Centro Educación Infantil La Higuerita,NULL,Servicios,La Higuerita,ALFONSO GARCIA RAMOS,17,NULL,NULL,,
1126,Clínica Dental Joaquín Gil González ,NULL,Servicios,La Higuerita,MARIA ROSA ALONSO,1,NULL,NULL,,
1127,DTK Peluqueros,NULL,Servicios,La Higuerita,MENCEYES (LOS),236,NULL,NULL,,
1128,Escuela Superior de Seguridad,NULL,Servicios,La Higuerita,MENCEYES (LOS),263,NULL,NULL,,
1129,Pcan La Higuerita S.L.,NULL,Servicios,La Higuerita,MENCEYES (LOS),223,NULL,NULL,,
1130,Peluquería Atlantida,NULL,Servicios,La Higuerita,ALVARO MARTIN DIAZ,24,NULL,NULL,,
1131,Peluquería Dam,NULL,Servicios,La Higuerita,IPALAN,1,NULL,NULL,,
1132,Skinet Informática,NULL,Servicios,La Higuerita,MANTECAS,LAS (TRV.4),1,NULL,NULL,
1133,Viajes Famalco,NULL,Servicios,La Higuerita,MENCEYES (LOS),184,NULL,NULL,,
1134,Farmacia  LDO. Cristóbal Saavedra ,NULL,Servicios,Centro,OBISPO REY REDONDO,48,Cl Obispo Rey Redondo 48 Cp 38201,NULL,,
1135,Farmacia Jerez,NULL,Servicios,Centro,SEIS DE DICIEMBRE,16,Cl Seis de Diciembre 16 Cp 38203,NULL,,
1136,Farmacia Mejías López,NULL,Servicios,Centro,SAN AGUSTIN,9,NULL,NULL,,
1137,López de Vergara Abogados,NULL,Servicios,Centro,NUNEZ DE LA PENA,17,NULL,NULL,,
1138,Peluquería Costa Reyes,NULL,Servicios,Centro,NUNEZ DE LA PENA,12,NULL,NULL,,
1139,Zather Laguna Agencia de Viajes,NULL,Servicios,Centro,HERRADORES,86,Calle Herradores,NULL,,
1140,Peluquería Esther,NULL,Servicios,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,117,NULL,NULL,,
1141,Carpintería Juan Alfredo,NULL,Servicios,Punta del Hidalgo,TRAVIESAS (LAS),S/N,NULL,NULL,,
1142,Distribuidora de Butano,NULL,Servicios,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,184,NULL,NULL,,
1143,Peluquería Carmen Darias,NULL,Servicios,Bajamar,GENERAL LA LAGUNA PUNTA DEL HIDALGO,120,NULL,NULL,,
1144,Salón Conchy,NULL,Servicios,Bajamar,GENERAL LA LAGUNA PUNTA DEL HIDALGO,142,NULL,NULL,,
1145,RB Gym,NULL,Servicios,Bajamar,SAN JUAN BAJAMAR,Local 1,Barranco San Juan,NULL,,
1146,Vicente Peluqueros,NULL,Servicios,La Milagrosa,BARCELONA,6,NULL,NULL,,
1147,Centrifuga Producciones SLU,NULL,Servicios,La Milagrosa,DOCTOR ANTONIO GONZALEZ,4,NULL,www.centrifugaproducciones.com,,
1148,Sweet Body,NULL,Servicios,La Milagrosa,DOCTOR JUAN REGULO PEREZ,9,NULL,NULL,,
1149,Peluquería Mabel,NULL,Servicios,La Milagrosa,DOCTOR ZAMENHOFF,15,NULL,NULL,,
1150,Odontólogo Dr. Gabriel Marrero Cano,NULL,Servicios,Tejina,ARRIBA,6,NULL,NULL,,
1151,J Nigel,NULL,Servicios,Tejina,AVETI,37,Portal 3 Puerta 26,NULL,,
1152,Cerrajería Cearca,NULL,Servicios,Tejina,EL PICO,8,NULL,NULL,,
1153,Zapatería (Tejina),NULL,Servicios,Tejina,OPALO,5,NULL,NULL,,
1154,BP Estación (Tejina),NULL,Servicios,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,S/N,NULL,NULL,,
1155,Axa Seguros,NULL,Servicios,Tejina,ARRIBA,44,NULL,NULL,,
1156,Canary Phone Movistar,NULL,Servicios,Tejina,JOSE A RODRIGUEZ AMADOR,8,NULL,NULL,,
1157,Aguteba SL,NULL,Servicios,Tejina,FELIPE CASTILLO,3,NULL,NULL,,
1158,Asesoría Enrique Expósito González,NULL,Servicios,Tejina,GENOVA,17,NULL,NULL,,
1159,La Peluquería,NULL,Servicios,Tejina,CARDONAL (EL) TEJINA,12,NULL,NULL,,
1160,Almacenes Rosales Rojas,NULL,Servicios,Tejina,FELIPE CASTILLO,10,NULL,NULL,,
1161,Peluquería Naisa,NULL,Servicios,Tejina,PALMITA (LA),23,NULL,NULL,,
1162,Lomar Peluqeros,NULL,Servicios,Tejina,CARDONAL (EL) TEJINA,7,NULL,NULL,,
1163,Peluquería Segio,NULL,Servicios,Tejina,JOSE A RODRIGUEZ AMADOR,17,NULL,NULL,,
1164,Centro Infantil Pitufos,NULL,Servicios,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,89,NULL,NULL,,
1165,Farmacia Tejina,NULL,Servicios,Tejina,FELIPE CASTILLO,42,NULL,NULL,,
1166,Centro de Optometría,NULL,Servicios,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,110,NULL,NULL,,
1167,Club Náutico de Tejina,NULL,Servicios,Tejina,JOVER,S/N,NULL,NULL,,
1168,Farmacia J. Antonio Méndez ,NULL,Servicios,Tejina,MILAN,16,NULL,NULL,,
1169,Seguros Santa Lucía,NULL,Servicios,Tejina,FELIPE CASTILLO,17,NULL,NULL,,
1170,Asesoría Rivero,NULL,Servicios,Tejina,FELIPE CASTILLO,18,Lc 21,NULL,,
1171,Farmacia El Ramal,NULL,Servicios,Tejina,ARRIBA,9,NULL,farmaciaelramal,,
1172,Juana María Domínguez Sanchez,NULL,Servicios,Tejina,PALMITA (LA),13,NULL,NULL,,
1173,Centro de Psicologia & Salud Alba,NULL,Servicios,Valle de Guerra,SALAMANCA,18,Pasaje Salamanca,NULL,,
1174,Alto Voltaje,NULL,Servicios,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,91,NULL,NULL,,
1175,Despacho de Abogados Mª Elena Gutiérrez Ledesma,NULL,Servicios,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,53,NULL,NULL,,
1176,G. A. Asesores,NULL,Servicios,Tejina,MARINA GONZALEZ GONZALEZ,4,NULL,NULL,,
1177,Mucroelectrónica ,NULL,Servicios,Tejina,MANUEL HERNANDEZ TEJINA,S/N,Plaza,NULL,,
1178,Agencia de Viajes Texina,NULL,Servicios,Tejina,MANUEL HERNANDEZ TEJINA,4,NULL,NULL,,
1179,Tesin Sec,NULL,Servicios,Tejina,FELIPE CASTILLO,12,NULL,NULL,,
1180,Peluquería Luz,NULL,Servicios,Tejina,PIEDRA POMEZ,1,NULL,NULL,,
1181,Óptica San Isidro,NULL,Servicios,Tejina,ARRIBA,19,NULL,NULL,,
1182,Vanessa Martín,NULL,Servicios,Tejina,ARRIBA,45,NULL,www.vanessamartinfotodepilacion.com,,
1183,H2O,NULL,Servicios,Tejina,JOSE A RODRIGUEZ AMADOR,8,NULL,www-gimnasioh2o.com,,
1184,Centro Médico Vida,NULL,Servicios,Tejina,ARRIBA,1,NULL,www.clinicasvida.es,,
1185,Inst. Eléctricas Jaime Hernández SL.,NULL,Servicios,Tejina,TEJINA TACORONTE,10,Carretera General,NULL,,
1186,La Academia,NULL,Servicios,Tejina,FELIPE CASTILLO,18,LC - 19,NULL,,
1187,Peluquería Chaxiraxi,NULL,Servicios,Barrio Nuevo,AGUSTIN CABRERA,1,NULL,NULL,,
1188,Cerrajería Díaz Pérez ,NULL,Servicios,Valle de Guerra,TOSCAS DE ARRIBA,3,NULL,NULL,,
1189,Merpi Excavaciones y Transportes,NULL,Servicios,Valle de Guerra,TOSCAS (LAS),42,NULL,NULL,,
1190,Aliana Maribeg Peluqueros,NULL,Servicios,Valle de Guerra,TOSCAS,LAS (V.GUERRA),5,NULL,NULL,
1191,Peluquería Eva,NULL,Servicios,Valle de Guerra,TAGORO,2,NULL,NULL,,
1192,Construcciones Francisco Rodríguez Reyes  ,NULL,Servicios,Valle de Guerra,CALVARIO (EL) VALLE GUERRA,4,NULL,NULL,,
1193,Cerravalle,NULL,Servicios,Valle de Guerra,TOSCAS,LAS (V.GUERRA),123,NULL,NULL,
1194,Korpos,NULL,Servicios,Valle de Guerra,PUERTO ESCONDIDO,22,NULL,NULL,,
1195,Multiservicios Luem,NULL,Servicios,Valle de Guerra,TEJINA TACORONTE,161,NULL,www.luem.com,,
1196,Guisa Salón Quikom,NULL,Servicios,Valle de Guerra,GENERAL VALLE GUERRA,135,NULL,NULL,,
1197,El PequeNo Dálmata,NULL,Servicios,Tejina,PADUA,10,NULL,NULL,,
1198,Mahsati Centro de Belleza,NULL,Servicios,Tejina,TOMAS GONZALEZ RIVERO,5,Edificio Andrea,NULL,,
1199,Viajes Lurify.com,NULL,Servicios,Tejina,FELIPE CASTILLO,9B - Nº9,NULL,www.fiajeslurifly.com,,
1200,Peluquería y Estética Stilo Libre,NULL,Servicios,Tejina,TOMAS GONZALEZ RIVERO,22,NULL,NULL,,
1201,Bonysol,NULL,Servicios,Valle de Guerra,GENERAL VALLE GUERRA,160,NULL,www.bonysol.com,,
1202,Farmacia LDO. J. Gonzalo Coello (V. De Guerra),NULL,Servicios,Valle de Guerra,SOLIS VALLE GUERRA,8,NULL,NULL,,
1203,Mapfre Seguros,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),37,Avenida de Los Majuelos,NULL,,
1204,Philips Servicio Técnico,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),7,NULL,NULL,,
1205,Gasolinera Disa,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),26,NULL,NULL,,
1206,Pebsol,NULL,Servicios,Valle de Guerra,TEJINA TACORONTE,194,NULL,NULL,,
1207,Tapicería Acevedo,NULL,Servicios,Valle de Guerra,PUENTE (EL) VALLE GUERRA,109,NULL,NULL,,
1208,Viajes Los Majuelos,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),51D,Torres de Taco,NULL,,
1209,Movistar,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),51,Avenida de Los Majuelos.- Torres de Taco,www.tecnisur-tenerife.com,,
1210,Inversiones Inmobiliarias Molise SA,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),30,NULL,NULL,,
1211,Inocencio Hernández Alquiler ,NULL,Servicios,Los Majuelos,MAZO,S/N,avenida La Libertad,NULL,,
1212,Foto Mundo Color,NULL,Servicios,Los Majuelos,PASO (EL),28-B,NULL,www.fotomundocolor.com,,
1213,Deportes y Confecciones Adoración,NULL,Servicios,San Matías,SAN FERNANDO TACO,9,San Matías,NULL,,
1214,Logoped,NULL,Servicios,San Matías,SANTA MARGARITA,49,NULL,NULL,,
1215,Aluminios Giacomo ,NULL,Servicios,San Matías,SANTA MARGARITA,41,NULL,www.aluminiosgiacomo.es.tl,,
1216,Insular Servicios de Asistencia Técnica ,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),10,NULL,NULL,,
1217,Academia Neyga,NULL,Servicios,Tejina,ARRIBA,6,NULL,NULL,,
1218,Academia Aprende,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),4,NULL,NULL,,
1219,Academia Inaek,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),17,NULL,NULL,,
1220,Adqa Tecnología Intermedia SL,NULL,Servicios,Finca EspaNa,MONTANA JEDEY,1,NULL,www.adqa.ws,,
1221,Agencia de Seguros Antonio Pérez Rodríguez,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),19,NULL,NULL,,
1222,Aluminios CGR,NULL,Servicios,Finca EspaNa,VICTORIA (LA) FINCA ESPANA,30,urbanización Las Nieves,NULL,,
1223,Aluminios y cristales Francis,NULL,Servicios,Finca EspaNa,PUERTO DE LA CRUZ,18,local 1 urb. Las Nieves,NULL,,
1224,Asociación Empresarial Islas Canarias,NULL,Servicios,Finca EspaNa,SAN JUAN DE LA RAMBLA,8,NULL,NULL,,
1225,Autoescuela Candelaria,NULL,Servicios,Finca EspaNa,PITERITA (LA),4,NULL,www.autoescuelacandelaria.blogspot.com,,
1226,Abogados María Julia Hernández ,NULL,Servicios,Tejina,ARRIBA,14,NULL,NULL,,
1227,Centro de Belleza Wtreme Beauty,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),8,NULL,www.extremebeauty.es,,
1228,Clínica dental Almaguer,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),29,NULL,NULL,,
1229,Construcciones Tomás García Martín,s/n,Servicios,Finca EspaNa,VALLE COLINO,NULL,NULL,NULL,,
1230,Construcciones y reformas José Domínguez,NULL,Servicios,Finca EspaNa,MAYANTIGO,11,NULL,NULL,,
1231,Distribuciones FMN,NULL,Servicios,Finca EspaNa,SANTA URSULA FINCA ESPANA,24,NULL,NULL,,
1232,Doctor Pedro Martín Zarza,NULL,Servicios,Finca EspaNa,MONTANA TAHICHE,64b,NULL,NULL,,
1233,Domingo Rodríguez Martín,NULL,Servicios,Finca EspaNa,SAN JUAN DE LA RAMBLA,8,NULL,NULL,,
1234,Encuadernaciones El Pilar,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),NULL,NULL,NULL,,
1235,Ergo Centro de Fisioterapia,NULL,Servicios,Finca EspaNa,SAN CARLOS,local 1,Rector Carlos Sanz Cidpueblo Hinojosa,NULL,,
1236,Estética MC,NULL,Servicios,Finca EspaNa,RECTOR CARLOS SANZ CID,19,calle Rector Carlos Sanz Cid,NULL,,
1237,Farmacia Finca EspaNa (Basilio Valladares),NULL,Servicios,Finca EspaNa,PALMERAS (LAS),53,NULL,NULL,,
1238,Gimnasio Ikawa,NULL,Servicios,Finca EspaNa,SAN JUAN DE LA RAMBLA,4,NULL,NULL,,
1239,Graficas Roferman,NULL,Servicios,Finca EspaNa,MATANZA (LA),41,NULL,NULL,,
1240,Grosfer,NULL,Servicios,Finca EspaNa,MATANZA (LA),4,NULL,NULL,,
1241,Heropal Seguridad,NULL,Servicios,Finca EspaNa,SAN JUAN DE LA RAMBLA,6,NULL,NULL,,
1242,Imprenta Cleto Castor Gómez,NULL,Servicios,Finca EspaNa,PUERTO DE LA CRUZ,S/N,NULL,NULL,,
1243,Imprenta Estrella Nicar,NULL,Servicios,Finca EspaNa,GRANADA,20,NULL,NULL,,
1244,Jtsid Autotaller,NULL,Servicios,Finca EspaNa,JOSE MAGDALENO,13,NULL,NULL,,
1245,Peluquería Antonio,NULL,Servicios,Valle de Guerra,GENERAL VALLE GUERRA,165,NULL,NULL,,
1246,Mapfre,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),10,NULL,www.mapfre.com,,
1247,Mari Cruz Ramos Fernández La Costurera,NULL,Servicios,Finca EspaNa,GRANADA,18,NULL,NULL,,
1248,Distribuidora de Butano,NULL,Servicios,Valle de Guerra,MORAL (EL) VALLE GUERRA,60,NULL,NULL,,
1249,Monikotas,NULL,Servicios,Finca EspaNa,SAN CARLOS,17,local 1 calle Rector Carlos Sanz,NULL,,
1250,Peluquería Adrian,NULL,Servicios,Finca EspaNa,NIEVES (LAS),18,NULL,NULL,,
1251,"Peluquería de Caballeros ""Diego""",NULL,Servicios,Finca EspaNa,BARRANQUILLO DE ACENTEJO,2,NULL,www.peluqueriadiego.es,,
1252,Peluquería Eli,NULL,Servicios,Finca EspaNa,TACORONTE,31,NULL,NULL,,
1253,Peluquería O.Rocha,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),17,NULL,NULL,,
1254,Philips,NULL,Servicios,Finca EspaNa,MATANZA (LA),1,NULL,NULL,,
1255,Prina Carpintería Metálica,NULL,Servicios,Finca EspaNa,GRANADILLA,66,NULL,NULL,,
1256,Radiología Canaria,NULL,Servicios,Finca EspaNa,JUAN BAUTISTA POGGIO,28,NULL,NULL,,
1257,Rebeca Careno,NULL,Servicios,Finca EspaNa,PITERITA (LA),S/N,NULL,NULL,,
1258,Skorpio Peluquería,NULL,Servicios,Finca EspaNa,GRANADILLA,41,NULL,NULL,,
1259,Taller Honorio,NULL,Servicios,Finca EspaNa,BARRANQUILLO DE ACENTEJO,16,NULL,NULL,,
1260,Tintorería Los Principes,NULL,Servicios,Finca EspaNa,PALMERAS (LAS),7,NULL,www.tintorerialosprincipes.com,,
1261,Carpintería Herrera e Hijos,NULL,Servicios,Los Majuelos,CRISTO (EL),41,Torres de Taco,NULL,,
1262,Asecu ,NULL,Servicios,Los Majuelos,LAPILLI,1,NULL,NULL,,
1263,Peluquería Viky,NULL,Servicios,Tejina,CARDONAL (EL) TEJINA,43,NULL,NULL,,
1264,Gabi Fotografía,NULL,Servicios,Tejina,COSTA (LA) TEJINA,S/N,NULL,www.gabifotografia.com,,
1265,Consultorio Veterinario Tejina,NULL,Servicios,Tejina,CRUZ (LA) TEJINA,2,Local A,Veterinario de Tejina,,
1266,Alianz Seguros,NULL,Servicios,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,113,NULL,NULL,,
1267,Lunay,NULL,Servicios,Tejina,MANUEL HERNANDEZ TEJINA,4,Plaza Manuel Hernández,NULL,,
1268,Magui Center,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),7,NULL,maguicenter,,
1269,SBE Spain S L,NULL,Servicios,Los Majuelos,MAJUELOS (LOS),5,NULL,sbe-sapin.es,,
1270,Autoescuela El Valle,NULL,Servicios,Valle de Guerra,TEJINA TACORONTE,136,NULL,NULL,,
1271,Pérez y Cairos SL,NULL,Servicios,Valle de Guerra,TEJINA TACORONTE,63,NULL,NULL,,
1272,Asesoría Valle Guerra,NULL,Servicios,Valle de Guerra,GENERAL VALLE GUERRA,157,NULL,NULL,,
1273,Frajogala SL,NULL,Servicios,Valle de Guerra,CALVARIO (EL) VALLE GUERRA,32,NULL,NULL,,
1274,Centro Médico de Ozonoterapia,NULL,Servicios,Centro,SAN JUAN,41,NULL,www.ozonoterapiatenerife.com,,
1275,Distribuciones Octavio Martín,NULL,Servicios,La Higuerita,ALVARO MARTIN DIAZ,12,NULL,NULL,,
1276,Banesto,NULL,Servicios,Centro,OBISPO REY REDONDO,39,NULL,NULL,,
1277,Financia Hogar,NULL,Servicios,Centro,SAN JUAN,64,NULL,www.financiahogar.com,,
1278,Adela Arce Natura Bisse,NULL,Servicios,Centro,SAN JUAN,21,Cl San Juan 21 Cp 38203,NULL,,
1279,Sanitas,NULL,Servicios,Centro,SAN JUAN,39,NULL,NULL,,
1280,Asi Escuela de Idioma,NULL,Servicios,Centro,SAN JUAN,60,NULL,NULL,,
1281,Viajes Gaviota,NULL,Servicios,Centro,SAN JUAN,51,NULL,www.viajesgaviota.es,,
1282,Sthefan,NULL,Servicios,Centro,MANUEL DE OSSUNA,26,NULL,NULL,,
1283,Natur House Dietética,NULL,Servicios,Centro,SAN JUAN,72,NULL,NULL,,
1284,Beauty Peluquería,NULL,Servicios,Centro,SAN JUAN,80,NULL,NULL,,
1285,Bbva,NULL,Servicios,Centro,OBISPO REY REDONDO,23,NULL,NULL,,
1286,Bbva,NULL,Servicios,Centro,HERACLIO SANCHEZ,17,NULL,NULL,,
1287,Generali Seguros,NULL,Servicios,Centro,SAN JUAN,51,NULL,NULL,,
1288,Centro Dermatológico de Canarias ,NULL,Servicios,Centro,TRINIDAD (DE),26,NULL,NULL,,
